symbol,year,quarter,year_quarter,quarter_open,quarter_high,quarter_low,quarter_close,avg_close,total_volume,usd_sar,eur_sar,gbp_sar,cny_sar,aed_sar,gdp_value,gdp_growth_rate,inflation_rate,unemployment_rate
2010,2021,Q3,2021-Q3,121.6,131.2,115.2,127.4,122.26666666666668,118198684,3.7499531255859297,4.419953206147579,5.1704390264737725,0.5795527490643688,1.0211062665291577,961502.0,31.16,0.47,6.1
2010,2021,Q4,2021-Q4,127.0,136.6,106.8,116.0,122.3753846153846,118682880,3.7499531255859297,4.288156670600584,5.054128618783559,0.5864635292992717,1.0211062665291577,1015682.0,33.37,1.33,6.3
2010,2022,Q1,2022-Q1,116.0,141.4,115.4,131.0,125.24375,170846867,3.7499531255859297,4.207579533772138,5.031668764127109,0.5906736567424741,1.0211062665291577,1071428.0,30.18,1.83,5.4
2010,2022,Q2,2022-Q2,131.4,136.0,99.0,101.6,118.01,152650224,3.7499531255859297,3.998040520799696,4.717839499100241,0.5676048572005977,1.0211062665291577,1218947.0,37.77,2.33,5.1
2010,2022,Q3,2022-Q3,103.8,107.4,86.1,88.8,98.56333333333332,144313615,3.7499531255859297,3.782527682346615,4.419033931936309,0.5477791425946512,1.0211062665291577,1199420.0,24.74,2.87,4.9
2010,2022,Q4,2022-Q4,88.8,95.9,79.2,89.4,86.528125,132789262,3.7499531255859297,3.821613717931676,4.39119431894008,0.5268595277964215,1.0211062665291577,1156737.0,13.89,3.17,4.1
2010,2023,Q1,2023-Q1,89.8,97.4,85.2,90.3,91.865625,57651327,3.7499531255859297,4.021979672020964,4.554282493034478,0.5478258011343646,1.0211062665291577,1146388.0,7.0,3.23,4.3
2010,2023,Q2,2023-Q2,90.3,95.0,87.4,88.2,90.66545454545457,4369160,3.7499531255859297,4.0845914398633685,4.694668558979224,0.5354462473749896,1.0211062665291577,1126757.0,-7.56,2.83,4.1
2010,2023,Q3,2023-Q3,88.2,91.0,82.0,82.5,86.859375,96340408,3.7499531255859297,4.082737564292023,4.749845759084725,0.5179620221237343,1.0211062665291577,1143376.0,-4.67,2.13,4.2
2010,2023,Q4,2023-Q4,82.5,84.3,75.3,83.5,79.92121212121212,93182865,3.7499531255859297,4.03450554722586,4.654172237761424,0.5193274483749002,1.0211062665291577,1153172.0,-0.31,1.67,3.4
2010,2024,Q1,2024-Q1,83.6,84.2,76.0,78.3,78.93125,82589984,3.7499531255859297,4.073668033658347,4.757759461275236,0.5218614050802921,1.0211062665291577,1163668.0,1.51,1.5,3.5
2010,2024,Q2,2024-Q2,78.3,89.0,73.4,73.5,78.7574074074074,95158393,3.7499531255859297,4.039403269164527,4.734533164624401,0.5180093640154264,1.0211062665291577,1186619.0,5.31,1.6,3.3
2010,2024,Q3,2024-Q3,74.1,83.4,72.2,74.9,75.40923076923077,134663286,3.7499531255859297,4.119438645886785,4.873929457287955,0.5235089667981508,1.0211062665291577,1165884.0,1.97,1.4,3.7
2010,2024,Q4,2024-Q4,75.0,76.3,66.5,67.0,70.64848484848486,100018298,3.7499531255859297,4.004769157705633,4.8105757370246485,0.5217850948684705,1.0211062665291577,1186857.0,2.92,1.47,3.5
2010,2025,Q1,2025-Q1,67.0,69.2,60.3,63.7,65.54426229508196,106974041,3.7499531255859297,3.944648689587705,4.722780647304315,0.515559883712604,1.0211062665291577,1198648.0,3.01,1.8,2.8
2010,2025,Q2,2025-Q2,63.7,64.0,54.0,54.65,58.514406779661016,98016408,3.7499531255859297,4.252356319422054,5.008368378152727,0.5187168427358837,1.0211062665291577,1175941.0,-0.9,2.07,3.2
2010,2025,Q3,2025-Q3,54.7,64.0,53.0,61.55,57.949230769230766,119994351,3.7499531255859297,4.381576233949501,5.058630628688814,0.524069904089511,1.0211062665291577,1191102.0,2.16,2.23,3.4
2010,2025,Q4,2025-Q4,61.8,62.4,50.65,51.3,57.05757575757576,82217899,3.7499531255859297,4.367102427539328,4.990875377841815,0.5291023548505458,1.0211062665291577,1210139.0,1.96,2.07,3.5
2010,2026,Q1,2026-Q1,51.4,61.0,48.2,60.3,55.57241379310344,123892784,3.7499531255859297,4.3894923357025215,5.0563104439777655,0.5417173523504213,1.0211062665291577,1273819.0,6.27,1.77,3.1
2080,2014,Q1,2014-Q1,26.5,28.5,25.5,28.5,26.9421875,12419420,3.7499531255859297,5.13535658774955,6.203281535932509,0.6146730656409367,1.0211062665291577,762832.0,7.07,1.37,5.61
2080,2014,Q2,2014-Q2,28.2,31.7,27.9,29.9,29.92923076923077,11817878,3.7499531255859297,5.143463054109231,6.307215454479925,0.602165280473368,1.0211062665291577,763677.0,5.82,2.03,5.7
2080,2014,Q3,2014-Q3,30.0,35.8,29.8,34.6,32.235,13394725,3.7499531255859297,4.971906028814358,6.261847313020899,0.6082294770482624,1.0211062665291577,759291.0,4.06,2.0,5.64
2080,2014,Q4,2014-Q4,34.5,34.5,27.1,32.8,32.41475409836065,7173953,3.7499531255859297,4.685021426334404,5.936901066706247,0.6099428642651714,1.0211062665291577,666024.0,-7.86,1.97,5.72
2080,2015,Q1,2015-Q1,32.3,33.9,30.1,31.6,32.53015873015873,5979968,3.7499531255859297,4.229134507623015,5.685558302873481,0.60178932024553,1.0211062665291577,669419.0,-12.25,1.53,5.68
2080,2015,Q2,2015-Q2,31.3,33.9,30.0,30.56,31.581692307692308,14700316,3.7499531255859297,4.143256508555142,5.742382823838839,0.6049622862521988,1.0211062665291577,684728.0,-10.34,1.23,5.74
2080,2015,Q3,2015-Q3,30.5,30.5,23.65,26.9,28.039193548387097,5656142,3.7499531255859297,4.1669025646832365,5.81146349074398,0.5950148106947445,1.0211062665291577,644479.0,-15.12,0.97,5.82
2080,2015,Q4,2015-Q4,27.0,28.1,21.5,25.43,25.34575757575757,7897331,3.7499531255859297,4.105224031446016,5.6907134360837,0.5865087683060861,1.0211062665291577,601678.0,-9.66,1.0,5.77
2080,2016,Q1,2016-Q1,25.4,26.3,18.5,21.77,21.102615384615387,8955962,3.7499531255859297,4.133366945328273,5.372446316863342,0.5732240134247804,1.0211062665291577,608587.0,-9.09,3.4,5.72
2080,2016,Q2,2016-Q2,21.5,29.4,20.7,27.0,23.173157894736843,22147492,3.7499531255859297,4.232967654545184,5.381704805803252,0.5740741792158651,1.0211062665291577,654884.0,-4.36,3.17,5.7
2080,2016,Q3,2016-Q3,25.5,29.8,23.4,24.5,27.28166666666667,11998584,3.7499531255859297,4.1871263160433845,4.93156911808535,0.5625352731017034,1.0211062665291577,648526.0,0.63,2.93,5.81
2080,2016,Q4,2016-Q4,24.4,33.9,23.0,33.1,28.16269841269841,14488797,3.7499531255859297,4.047701279645562,4.660394046447919,0.5489941472450042,1.0211062665291577,672801.0,11.82,2.17,5.87
2080,2017,Q1,2017-Q1,33.1,39.9,29.0,32.4,34.816923076923075,14600215,3.7499531255859297,3.995255412239332,4.643373441761262,0.5444649391802415,1.0211062665291577,670636.0,10.2,-0.7,5.8
2080,2017,Q2,2017-Q2,33.5,36.2,29.4,32.0,32.64918032786885,5160540,3.7499531255859297,4.120729215109764,4.7913650125049365,0.5463913254672996,1.0211062665291577,682872.0,4.27,-0.77,6.0
2080,2017,Q3,2017-Q3,32.5,36.85,31.3,31.7,32.91384615384616,4448653,3.7499531255859297,4.399604609446621,4.902300351153905,0.5619010333482156,1.0211062665291577,697938.0,7.62,-0.9,5.8
2080,2017,Q4,2017-Q4,31.65,33.9,28.0,30.55,30.96969696969697,7319477,3.7499531255859297,4.41559800395772,4.978007487572566,0.5669772716067643,1.0211062665291577,728302.0,8.25,-1.03,6.0
2080,2018,Q1,2018-Q1,30.7,31.5,29.95,30.25,30.54140625,4329098,3.7499531255859297,4.606775850666755,5.213870052978713,0.5894828401545231,1.0211062665291577,774359.0,15.47,2.97,6.1
2080,2018,Q2,2018-Q2,30.25,31.1,29.5,30.75,30.243076923076924,8743841,3.7499531255859297,4.472570853386178,5.103697600869535,0.5882371953367658,1.0211062665291577,844768.0,23.71,2.47,6.0
2080,2018,Q3,2018-Q3,30.8,30.8,24.92,27.0,27.689393939393938,8621199,3.7499531255859297,4.360108983767598,4.886170808847156,0.5510443788382188,1.0211062665291577,843111.0,20.8,2.3,6.0
2080,2018,Q4,2018-Q4,27.05,30.4,25.7,28.0,28.310769230769232,5293709,3.7499531255859297,4.28065858862964,4.825528303559299,0.5422638691352247,1.0211062665291577,862380.0,18.41,2.17,6.0
2080,2019,Q1,2019-Q1,28.1,31.65,28.0,31.6,29.696875,5916180,3.7499531255859297,4.259953736902418,4.879471629125458,0.5555847066049762,1.0211062665291577,791540.0,2.22,-2.93,5.7
2080,2019,Q2,2019-Q2,31.7,33.75,26.75,30.05,29.942307692307693,16154437,3.7499531255859297,4.213555981953015,4.8196063705662935,0.5496529937967733,1.0211062665291577,846688.0,0.23,-2.5,5.6
2080,2019,Q3,2019-Q3,30.1,30.5,29.05,29.85,29.704615384615384,11953585,3.7499531255859297,4.170502849314746,4.62402411730144,0.5347938631241611,1.0211062665291577,837803.0,-0.63,-1.77,5.5
2080,2019,Q4,2019-Q4,29.9,30.95,28.5,30.9,29.795454545454547,11633043,3.7499531255859297,4.151993656475779,4.824275755602191,0.5325519484165552,1.0211062665291577,857307.0,-0.59,-0.97,5.7
2080,2020,Q1,2020-Q1,30.9,32.85,28.55,29.45,30.98769230769231,9459923,3.7499531255859297,4.135388060725674,4.7995881847852,0.537373119415527,1.0211062665291577,739156.0,-6.62,0.8,5.7
2080,2020,Q2,2020-Q2,29.4,29.4,27.0,28.4,28.31583333333333,15889508,3.7499531255859297,4.125167556599792,4.651638296784747,0.5288480817052852,1.0211062665291577,646000.0,-23.7,0.47,9.0
2080,2020,Q3,2020-Q3,28.6,31.35,28.1,30.6,29.46916666666667,30499561,3.7499531255859297,4.378371226867208,4.839364654543005,0.541610714943805,1.0211062665291577,733093.0,-12.5,5.9,8.5
2080,2020,Q4,2020-Q4,30.6,32.4,28.95,30.5,30.34469696969697,40695485,3.7499531255859297,4.468998026354458,4.947845939136117,0.5659013670823787,1.0211062665291577,761568.0,-11.17,5.53,7.4
2080,2021,Q1,2021-Q1,30.55,33.4,29.3,32.45,30.58984375,22150129,3.7499531255859297,4.522222199890261,5.168810478672052,0.5784065413923789,1.0211062665291577,823010.0,11.34,5.1,5.8
2080,2021,Q2,2021-Q2,32.65,46.0,32.0,42.9,38.837704918032784,36975338,3.7499531255859297,4.516243339161438,5.240190765977687,0.5802069107106196,1.0211062665291577,884785.0,36.96,5.83,6.3
2080,2021,Q3,2021-Q3,42.8,64.5,39.8,59.1,50.58166666666667,34984063,3.7499531255859297,4.419953206147579,5.1704390264737725,0.5795527490643688,1.0211062665291577,961502.0,31.16,0.47,6.1
2080,2021,Q4,2021-Q4,59.5,62.0,52.7,54.2,57.17692307692308,14077838,3.7499531255859297,4.288156670600584,5.054128618783559,0.5864635292992717,1.0211062665291577,1015682.0,33.37,1.33,6.3
2080,2022,Q1,2022-Q1,54.2,56.5,50.4,50.7,53.1078125,14561453,3.7499531255859297,4.207579533772138,5.031668764127109,0.5906736567424741,1.0211062665291577,1071428.0,30.18,1.83,5.4
2080,2022,Q2,2022-Q2,50.6,51.6,40.0,42.35,46.20666666666667,14322739,3.7499531255859297,3.998040520799696,4.717839499100241,0.5676048572005977,1.0211062665291577,1218947.0,37.77,2.33,5.1
2080,2022,Q3,2022-Q3,42.0,63.5,39.45,56.4,48.6175,29586581,3.7499531255859297,3.782527682346615,4.419033931936309,0.5477791425946512,1.0211062665291577,1199420.0,24.74,2.87,4.9
2080,2022,Q4,2022-Q4,56.0,61.5,46.9,51.8,52.9171875,32914105,3.7499531255859297,3.821613717931676,4.39119431894008,0.5268595277964215,1.0211062665291577,1156737.0,13.89,3.17,4.1
2080,2023,Q1,2023-Q1,52.1,58.3,50.7,57.8,53.0765625,5165210,3.7499531255859297,4.021979672020964,4.554282493034478,0.5478258011343646,1.0211062665291577,1146388.0,7.0,3.23,4.3
2080,2023,Q2,2023-Q2,57.8,73.4,57.0,64.7,62.130909090909086,1080703,3.7499531255859297,4.0845914398633685,4.694668558979224,0.5354462473749896,1.0211062665291577,1126757.0,-7.56,2.83,4.1
2080,2023,Q3,2023-Q3,64.8,71.8,59.3,63.1,65.0703125,23213527,3.7499531255859297,4.082737564292023,4.749845759084725,0.5179620221237343,1.0211062665291577,1143376.0,-4.67,2.13,4.2
2080,2023,Q4,2023-Q4,63.1,69.4,56.1,68.0,60.89393939393939,12392637,3.7499531255859297,4.03450554722586,4.654172237761424,0.5193274483749002,1.0211062665291577,1153172.0,-0.31,1.67,3.4
2080,2024,Q1,2024-Q1,67.6,92.8,63.7,84.2,77.5546875,14601723,3.7499531255859297,4.073668033658347,4.757759461275236,0.5218614050802921,1.0211062665291577,1163668.0,1.51,1.5,3.5
2080,2024,Q2,2024-Q2,84.0,91.0,81.9,89.5,86.38,6458609,3.7499531255859297,4.039403269164527,4.734533164624401,0.5180093640154264,1.0211062665291577,1186619.0,5.31,1.6,3.3
2080,2024,Q3,2024-Q3,93.0,117.2,88.0,106.0,105.3876923076923,12247948,3.7499531255859297,4.119438645886785,4.873929457287955,0.5235089667981508,1.0211062665291577,1165884.0,1.97,1.4,3.7
2080,2024,Q4,2024-Q4,106.0,111.6,99.6,102.6,104.6878787878788,4511019,3.7499531255859297,4.004769157705633,4.8105757370246485,0.5217850948684705,1.0211062665291577,1186857.0,2.92,1.47,3.5
2080,2025,Q1,2025-Q1,102.4,117.2,88.1,93.0,101.39508196721312,5125710,3.7499531255859297,3.944648689587705,4.722780647304315,0.515559883712604,1.0211062665291577,1198648.0,3.01,1.8,2.8
2080,2025,Q2,2025-Q2,93.0,93.0,65.8,78.8,81.72372881355932,5197461,3.7499531255859297,4.252356319422054,5.008368378152727,0.5187168427358837,1.0211062665291577,1175941.0,-0.9,2.07,3.2
2080,2025,Q3,2025-Q3,79.0,83.4,66.05,82.5,75.89307692307693,4476303,3.7499531255859297,4.381576233949501,5.058630628688814,0.524069904089511,1.0211062665291577,1191102.0,2.16,2.23,3.4
2080,2025,Q4,2025-Q4,82.25,95.45,79.2,94.8,85.34015151515152,4854545,3.7499531255859297,4.367102427539328,4.990875377841815,0.5291023548505458,1.0211062665291577,1210139.0,1.96,2.07,3.5
2080,2026,Q1,2026-Q1,95.75,95.75,72.1,83.8,85.2344827586207,5856275,3.7499531255859297,4.3894923357025215,5.0563104439777655,0.5417173523504213,1.0211062665291577,1273819.0,6.27,1.77,3.1
2280,2014,Q1,2014-Q1,31.7293,40.0,31.2782,38.797,36.34633125,64345844,3.7499531255859297,5.13535658774955,6.203281535932509,0.6146730656409367,1.0211062665291577,762832.0,7.07,1.37,5.61
2280,2014,Q2,2014-Q2,38.6466,44.5113,38.0451,42.1053,41.22383692307693,69605336,3.7499531255859297,5.143463054109231,6.307215454479925,0.602165280473368,1.0211062665291577,763677.0,5.82,2.03,5.7
2280,2014,Q3,2014-Q3,42.1053,50.3759,41.8045,48.4211,45.38596166666667,60455376,3.7499531255859297,4.971906028814358,6.261847313020899,0.6082294770482624,1.0211062665291577,759291.0,4.06,2.0,5.64
2280,2014,Q4,2014-Q4,48.1203,49.9248,40.3008,46.3158,45.83507868852459,68657462,3.7499531255859297,4.685021426334404,5.936901066706247,0.6099428642651714,1.0211062665291577,666024.0,-7.86,1.97,5.72
2280,2015,Q1,2015-Q1,46.015,55.188,43.1579,52.3308,49.435588888888894,36926643,3.7499531255859297,4.229134507623015,5.685558302873481,0.60178932024553,1.0211062665291577,669419.0,-12.25,1.53,5.68
2280,2015,Q2,2015-Q2,52.3308,58.0451,48.8722,54.1053,54.47135692307692,28978577,3.7499531255859297,4.143256508555142,5.742382823838839,0.6049622862521988,1.0211062665291577,684728.0,-10.34,1.23,5.74
2280,2015,Q3,2015-Q3,53.985,58.9474,47.6692,50.6767,53.94033548387097,19989353,3.7499531255859297,4.1669025646832365,5.81146349074398,0.5950148106947445,1.0211062665291577,644479.0,-15.12,0.97,5.82
2280,2015,Q4,2015-Q4,50.5263,53.3835,43.609,47.0617,48.62766666666666,43515632,3.7499531255859297,4.105224031446016,5.6907134360837,0.5865087683060861,1.0211062665291577,601678.0,-9.66,1.0,5.77
2280,2016,Q1,2016-Q1,47.218,49.6241,32.782,41.9729,41.02236615384616,36732079,3.7499531255859297,4.133366945328273,5.372446316863342,0.5732240134247804,1.0211062665291577,608587.0,-9.09,3.4,5.72
2280,2016,Q2,2016-Q2,41.9549,46.8,40.0,43.8,44.08571228070176,23431757,3.7499531255859297,4.232967654545184,5.381704805803252,0.5740741792158651,1.0211062665291577,654884.0,-4.36,3.17,5.7
2280,2016,Q3,2016-Q3,43.4,47.4,41.2,42.4,43.79333333333333,21013808,3.7499531255859297,4.1871263160433845,4.93156911808535,0.5625352731017034,1.0211062665291577,648526.0,0.63,2.93,5.81
2280,2016,Q4,2016-Q4,42.6,54.8,41.2,54.8,49.08571428571429,144993666,3.7499531255859297,4.047701279645562,4.660394046447919,0.5489941472450042,1.0211062665291577,672801.0,11.82,2.17,5.87
2280,2017,Q1,2017-Q1,54.8,56.8,53.4,56.4,55.12307692307692,23686206,3.7499531255859297,3.995255412239332,4.643373441761262,0.5444649391802415,1.0211062665291577,670636.0,10.2,-0.7,5.8
2280,2017,Q2,2017-Q2,55.6,78.32,55.6,76.0,62.82032786885246,53206409,3.7499531255859297,4.120729215109764,4.7913650125049365,0.5463913254672996,1.0211062665291577,682872.0,4.27,-0.77,6.0
2280,2017,Q3,2017-Q3,77.12,78.64,55.84,57.04,64.19076923076922,45074752,3.7499531255859297,4.399604609446621,4.902300351153905,0.5619010333482156,1.0211062665291577,697938.0,7.62,-0.9,5.8
2280,2017,Q4,2017-Q4,56.8,58.5,51.8,53.8,55.330000000000005,29488800,3.7499531255859297,4.41559800395772,4.978007487572566,0.5669772716067643,1.0211062665291577,728302.0,8.25,-1.03,6.0
2280,2018,Q1,2018-Q1,53.5,56.5,50.0,55.2,52.7125,35101228,3.7499531255859297,4.606775850666755,5.213870052978713,0.5894828401545231,1.0211062665291577,774359.0,15.47,2.97,6.1
2280,2018,Q2,2018-Q2,55.3,62.8,53.0,60.4,58.82769230769231,30688080,3.7499531255859297,4.472570853386178,5.103697600869535,0.5882371953367658,1.0211062665291577,844768.0,23.71,2.47,6.0
2280,2018,Q3,2018-Q3,60.0,62.5,47.2,49.9,53.625,20026180,3.7499531255859297,4.360108983767598,4.886170808847156,0.5510443788382188,1.0211062665291577,843111.0,20.8,2.3,6.0
2280,2018,Q4,2018-Q4,49.9,52.3,40.8,48.0,48.05615384615385,19511680,3.7499531255859297,4.28065858862964,4.825528303559299,0.5422638691352247,1.0211062665291577,862380.0,18.41,2.17,6.0
2280,2019,Q1,2019-Q1,48.0,57.0,47.6,55.1,54.0984375,24605019,3.7499531255859297,4.259953736902418,4.879471629125458,0.5555847066049762,1.0211062665291577,791540.0,2.22,-2.93,5.7
2280,2019,Q2,2019-Q2,55.0,61.0,49.7,53.5,55.65076923076924,53683212,3.7499531255859297,4.213555981953015,4.8196063705662935,0.5496529937967733,1.0211062665291577,846688.0,0.23,-2.5,5.6
2280,2019,Q3,2019-Q3,53.8,53.8,47.85,49.75,50.83615384615384,46006004,3.7499531255859297,4.170502849314746,4.62402411730144,0.5347938631241611,1.0211062665291577,837803.0,-0.63,-1.77,5.5
2280,2019,Q4,2019-Q4,49.9,52.2,45.55,49.5,49.53484848484849,26478202,3.7499531255859297,4.151993656475779,4.824275755602191,0.5325519484165552,1.0211062665291577,857307.0,-0.59,-0.97,5.7
2280,2020,Q1,2020-Q1,50.0,50.0,36.5,47.0,46.175384615384615,31957576,3.7499531255859297,4.135388060725674,4.7995881847852,0.537373119415527,1.0211062665291577,739156.0,-6.62,0.8,5.7
2280,2020,Q2,2020-Q2,47.0,56.1,42.1,51.8,50.263333333333335,42451585,3.7499531255859297,4.125167556599792,4.651638296784747,0.5288480817052852,1.0211062665291577,646000.0,-23.7,0.47,9.0
2280,2020,Q3,2020-Q3,52.0,56.6,51.8,52.9,54.26166666666666,36008229,3.7499531255859297,4.378371226867208,4.839364654543005,0.541610714943805,1.0211062665291577,733093.0,-12.5,5.9,8.5
2280,2020,Q4,2020-Q4,53.0,58.4,50.9,54.9,54.53484848484849,46377998,3.7499531255859297,4.468998026354458,4.947845939136117,0.5659013670823787,1.0211062665291577,761568.0,-11.17,5.53,7.4
2280,2021,Q1,2021-Q1,54.8,57.0,50.0,52.0,52.490625,38414579,3.7499531255859297,4.522222199890261,5.168810478672052,0.5784065413923789,1.0211062665291577,823010.0,11.34,5.1,5.8
2280,2021,Q2,2021-Q2,52.2,64.9,51.5,63.4,56.39344262295082,60670926,3.7499531255859297,4.516243339161438,5.240190765977687,0.5802069107106196,1.0211062665291577,884785.0,36.96,5.83,6.3
2280,2021,Q3,2021-Q3,63.2,63.2,55.3,58.0,57.705000000000005,26323520,3.7499531255859297,4.419953206147579,5.1704390264737725,0.5795527490643688,1.0211062665291577,961502.0,31.16,0.47,6.1
2280,2021,Q4,2021-Q4,58.0,58.0,46.25,48.75,51.24384615384615,25796150,3.7499531255859297,4.288156670600584,5.054128618783559,0.5864635292992717,1.0211062665291577,1015682.0,33.37,1.33,6.3
2280,2022,Q1,2022-Q1,48.3,52.3,46.5,51.2,49.46640625,34563635,3.7499531255859297,4.207579533772138,5.031668764127109,0.5906736567424741,1.0211062665291577,1071428.0,30.18,1.83,5.4
2280,2022,Q2,2022-Q2,51.4,55.6,49.0,52.4,52.255833333333335,38241051,3.7499531255859297,3.998040520799696,4.717839499100241,0.5676048572005977,1.0211062665291577,1218947.0,37.77,2.33,5.1
2280,2022,Q3,2022-Q3,52.3,55.5,49.8,53.2,52.623333333333335,19224576,3.7499531255859297,3.782527682346615,4.419033931936309,0.5477791425946512,1.0211062665291577,1199420.0,24.74,2.87,4.9
2280,2022,Q4,2022-Q4,53.5,58.0,51.5,53.5,54.690625,18960228,3.7499531255859297,3.821613717931676,4.39119431894008,0.5268595277964215,1.0211062665291577,1156737.0,13.89,3.17,4.1
2280,2023,Q1,2023-Q1,53.5,56.5,51.5,56.4,54.1671875,8985438,3.7499531255859297,4.021979672020964,4.554282493034478,0.5478258011343646,1.0211062665291577,1146388.0,7.0,3.23,4.3
2280,2023,Q2,2023-Q2,56.4,69.2,54.5,60.7,58.025454545454544,3214222,3.7499531255859297,4.0845914398633685,4.694668558979224,0.5354462473749896,1.0211062665291577,1126757.0,-7.56,2.83,4.1
2280,2023,Q3,2023-Q3,61.3,71.0,60.7,63.6,64.9625,36356601,3.7499531255859297,4.082737564292023,4.749845759084725,0.5179620221237343,1.0211062665291577,1143376.0,-4.67,2.13,4.2
2280,2023,Q4,2023-Q4,63.6,65.2,53.2,55.8,56.68484848484848,43507888,3.7499531255859297,4.03450554722586,4.654172237761424,0.5193274483749002,1.0211062665291577,1153172.0,-0.31,1.67,3.4
2280,2024,Q1,2024-Q1,55.6,64.1,55.2,57.6,59.1375,70159281,3.7499531255859297,4.073668033658347,4.757759461275236,0.5218614050802921,1.0211062665291577,1163668.0,1.51,1.5,3.5
2280,2024,Q2,2024-Q2,57.7,59.2,51.6,56.7,55.577777777777776,33632655,3.7499531255859297,4.039403269164527,4.734533164624401,0.5180093640154264,1.0211062665291577,1186619.0,5.31,1.6,3.3
2280,2024,Q3,2024-Q3,56.2,61.2,53.8,55.2,57.081538461538464,40388965,3.7499531255859297,4.119438645886785,4.873929457287955,0.5235089667981508,1.0211062665291577,1165884.0,1.97,1.4,3.7
2280,2024,Q4,2024-Q4,55.3,61.5,52.1,57.2,56.43939393939394,52888203,3.7499531255859297,4.004769157705633,4.8105757370246485,0.5217850948684705,1.0211062665291577,1186857.0,2.92,1.47,3.5
2280,2025,Q1,2025-Q1,57.2,59.3,52.6,55.6,56.46557377049181,60137216,3.7499531255859297,3.944648689587705,4.722780647304315,0.515559883712604,1.0211062665291577,1198648.0,3.01,1.8,2.8
2280,2025,Q2,2025-Q2,54.6,55.4,47.65,50.7,51.95338983050848,51641394,3.7499531255859297,4.252356319422054,5.008368378152727,0.5187168427358837,1.0211062665291577,1175941.0,-0.9,2.07,3.2
2280,2025,Q3,2025-Q3,50.95,54.05,45.68,50.3,48.00307692307692,54050369,3.7499531255859297,4.381576233949501,5.058630628688814,0.524069904089511,1.0211062665291577,1191102.0,2.16,2.23,3.4
2280,2025,Q4,2025-Q4,50.75,51.65,42.06,43.26,46.574090909090906,36779559,3.7499531255859297,4.367102427539328,4.990875377841815,0.5291023548505458,1.0211062665291577,1210139.0,1.96,2.07,3.5
2280,2026,Q1,2026-Q1,43.1,45.6,38.18,43.9,42.74689655172414,41397567,3.7499531255859297,4.3894923357025215,5.0563104439777655,0.5417173523504213,1.0211062665291577,1273819.0,6.27,1.77,3.1
2310,2014,Q1,2014-Q1,31.8,33.1,29.0,32.5,31.0625,49040604,3.7499531255859297,5.13535658774955,6.203281535932509,0.6146730656409367,1.0211062665291577,762832.0,7.07,1.37,5.61
2310,2014,Q2,2014-Q2,32.7,33.3,29.6,31.7,31.22923076923077,49522746,3.7499531255859297,5.143463054109231,6.307215454479925,0.602165280473368,1.0211062665291577,763677.0,5.82,2.03,5.7
2310,2014,Q3,2014-Q3,31.8,44.4,31.7,42.9,38.50833333333333,44331416,3.7499531255859297,4.971906028814358,6.261847313020899,0.6082294770482624,1.0211062665291577,759291.0,4.06,2.0,5.64
2310,2014,Q4,2014-Q4,43.1,43.3,22.3,26.8,31.08606557377049,60473426,3.7499531255859297,4.685021426334404,5.936901066706247,0.6099428642651714,1.0211062665291577,666024.0,-7.86,1.97,5.72
2310,2015,Q1,2015-Q1,26.0,32.9,23.85,28.6,29.01809523809524,33741600,3.7499531255859297,4.229134507623015,5.685558302873481,0.60178932024553,1.0211062665291577,669419.0,-12.25,1.53,5.68
2310,2015,Q2,2015-Q2,28.3,36.1,25.7,31.64,31.79292307692308,32908489,3.7499531255859297,4.143256508555142,5.742382823838839,0.6049622862521988,1.0211062665291577,684728.0,-10.34,1.23,5.74
2310,2015,Q3,2015-Q3,31.5,32.7,18.3,18.84,25.187096774193545,45192979,3.7499531255859297,4.1669025646832365,5.81146349074398,0.5950148106947445,1.0211062665291577,644479.0,-15.12,0.97,5.82
2310,2015,Q4,2015-Q4,18.95,23.5,13.85,14.01,17.91969696969697,45297140,3.7499531255859297,4.105224031446016,5.6907134360837,0.5865087683060861,1.0211062665291577,601678.0,-9.66,1.0,5.77
2310,2016,Q1,2016-Q1,13.9,15.2,9.75,13.18,12.341538461538462,65745847,3.7499531255859297,4.133366945328273,5.372446316863342,0.5732240134247804,1.0211062665291577,608587.0,-9.09,3.4,5.72
2310,2016,Q2,2016-Q2,13.0,15.25,12.5,13.05,14.018947368421053,28402827,3.7499531255859297,4.232967654545184,5.381704805803252,0.5740741792158651,1.0211062665291577,654884.0,-4.36,3.17,5.7
2310,2016,Q3,2016-Q3,13.0,14.85,11.8,13.3,13.2925,17536592,3.7499531255859297,4.1871263160433845,4.93156911808535,0.5625352731017034,1.0211062665291577,648526.0,0.63,2.93,5.81
2310,2016,Q4,2016-Q4,13.45,19.75,11.95,18.85,14.882539682539685,49061128,3.7499531255859297,4.047701279645562,4.660394046447919,0.5489941472450042,1.0211062665291577,672801.0,11.82,2.17,5.87
2310,2017,Q1,2017-Q1,18.8,19.5,16.15,17.75,17.861538461538462,44526919,3.7499531255859297,3.995255412239332,4.643373441761262,0.5444649391802415,1.0211062665291577,670636.0,10.2,-0.7,5.8
2310,2017,Q2,2017-Q2,17.5,19.45,12.76,14.08,15.887540983606558,60759762,3.7499531255859297,4.120729215109764,4.7913650125049365,0.5463913254672996,1.0211062665291577,682872.0,4.27,-0.77,6.0
